,year,team_name,team_id,conference_id,conference,division,player_id,player_url,player_name,Yr,Pos,Jersey,GP,GS,BA,OBPct,SlgPct,R,AB,H,Doubles,Triples,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out
1,2013,Cornell,167,865,Ivy League,1,1215858,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1215858,"Plantier, Ryan",Jr,1B,24,40,39,0.227,0.307,0.379,16,132,30,5,NA,NA,3,24,15,1,2,2,27,1,1,NA,2,NA
2,2013,Cornell,167,865,Ivy League,1,1324529,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1324529,"Whetsel, JD",So,OF,6,40,40,0.3,0.402,0.414,27,140,42,11,NA,NA,1,12,15,9,NA,5,23,4,6,NA,19,NA
3,2013,Cornell,167,865,Ivy League,1,1215855,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1215855,"D'Alessandro, Tom",Jr,OF,3,40,39,0.252,0.377,0.336,17,131,33,6,NA,NA,1,15,23,4,1,2,31,3,2,NA,11,NA
4,2013,Cornell,167,865,Ivy League,1,1324528,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1324528,"Tatum, Kevin",So,OF,2,38,38,0.246,0.362,0.402,15,122,30,9,NA,NA,2,14,23,1,3,1,23,4,NA,NA,2,NA
5,2013,Cornell,167,865,Ivy League,1,1329458,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1329458,"Hall, Matt",So,C,4,34,33,0.271,0.358,0.339,12,118,32,8,NA,NA,NA,16,10,7,2,NA,12,5,NA,NA,1,NA
6,2013,Cornell,167,865,Ivy League,1,1085360,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1085360,"Peters, Brenton",Sr,INF,5,34,34,0.267,0.358,0.383,14,120,32,6,2,NA,NA,6,15,2,NA,4,24,1,3,NA,5,NA
7,2013,Cornell,167,865,Ivy League,1,1215856,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1215856,"Swinford, Ben",Jr,3B,9,30,28,0.261,0.355,0.391,18,92,24,3,1,NA,1,12,9,5,1,3,17,NA,2,NA,7,NA
8,2013,Cornell,167,865,Ivy League,1,1085357,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1085357,"McCabe, Connor",Sr,OF,25,26,16,0.19,0.203,0.241,7,58,11,3,NA,NA,NA,7,1,NA,NA,2,9,1,1,NA,1,NA
9,2013,Cornell,167,865,Ivy League,1,1085364,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1085364,"Souza, Spenser",Sr,OF,7,23,23,0.276,0.284,0.425,10,87,24,4,1,NA,1,14,1,NA,NA,2,10,NA,3,NA,12,NA
10,2013,Cornell,167,865,Ivy League,1,1439148,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1439148,"Lowell, Eliot",Fr,SS,18,22,15,0.154,0.185,0.154,3,52,8,NA,NA,NA,NA,5,1,1,NA,1,19,NA,NA,NA,NA,NA
11,2013,Cornell,167,865,Ivy League,1,1215865,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1215865,"Cruz, Chris",Jr,OF,33,21,20,0.211,0.291,0.563,13,71,15,5,NA,NA,4,11,5,3,NA,NA,20,2,2,NA,2,NA
12,2013,Cornell,167,865,Ivy League,1,1439154,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1439154,"McGee, Collin",Fr,C,31,19,18,0.107,0.194,0.232,6,56,6,2,NA,NA,1,3,3,3,NA,4,24,NA,1,NA,NA,NA
13,2013,Cornell,167,865,Ivy League,1,1085352,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1085352,"Burke, Chris",Sr,C,11,10,8,0.182,0.217,0.182,NA,22,4,NA,NA,NA,NA,3,1,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2013,Cornell,167,865,Ivy League,1,1085359,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1085359,"Mullan, Phil",Sr,OF,15,10,4,0.111,0.158,0.111,1,18,2,NA,NA,NA,NA,1,NA,1,NA,NA,4,1,NA,NA,NA,NA
15,2013,Cornell,167,865,Ivy League,1,1215857,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1215857,"Crawford, Forrest",Sr,INF,12,8,4,0.214,0.214,0.286,2,14,3,1,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA
16,2013,Cornell,167,865,Ivy League,1,1085354,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=167&stats_player_seq=1085354,"Irigoyen, Anthony",Sr,INF,20,2,1,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
17,2013,Cornell,167,865,Ivy League,1,NA,NA,Totals,-,-,-,NA,NA,0.24,0.324,0.36,161,NA,296,63,4,NA,14,145,122,37,9,28,250,22,21,NA,62,NA
18,2013,Cornell,167,865,Ivy League,1,NA,NA,Opponent Totals,-,-,-,NA,NA,0.252,0.333,0.335,154,NA,313,44,1,NA,11,137,112,43,12,26,230,34,15,NA,48,NA
19,2014,Cornell,167,865,Ivy League,1,1547003,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1547003,"Karl, Ryan",Jr,OF,17,39,39,0.28,0.356,0.552,23,143,40,10,1,79,9,32,12,5,NA,NA,40,1,NA,NA,3,NA
20,2014,Cornell,167,865,Ivy League,1,1324529,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1324529,"Whetsel, JD",Jr,OF,6,39,39,0.264,0.382,0.354,27,144,38,11,1,NA,NA,13,23,5,1,3,27,1,4,NA,15,NA
21,2014,Cornell,167,865,Ivy League,1,1215858,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1215858,"Plantier, Ryan",Sr,1B,24,38,38,0.256,0.342,0.293,9,133,34,5,NA,NA,NA,19,14,4,1,NA,25,4,1,NA,NA,NA
22,2014,Cornell,167,865,Ivy League,1,1215865,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1215865,"Cruz, Chris",Sr,OF,33,38,38,0.245,0.325,0.427,23,143,35,4,2,61,6,25,13,4,NA,1,47,1,2,NA,4,NA
23,2014,Cornell,167,865,Ivy League,1,1215855,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1215855,"D'Alessandro, Tom",Sr,OF,3,37,37,0.264,0.383,0.304,20,125,33,5,NA,NA,NA,12,20,6,3,4,25,2,4,NA,17,NA
24,2014,Cornell,167,865,Ivy League,1,1324528,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1324528,"Tatum, Kevin",Jr,OF,2,36,35,0.237,0.307,0.333,13,114,27,9,1,NA,NA,9,10,2,1,NA,14,3,1,NA,1,NA
25,2014,Cornell,167,865,Ivy League,1,1215856,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1215856,"Swinford, Ben",Sr,3B,9,33,32,0.204,0.316,0.286,8,98,20,5,NA,NA,1,12,13,3,NA,4,18,NA,2,NA,3,NA
26,2014,Cornell,167,865,Ivy League,1,1547004,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1547004,"Scorza, Spencer",Jr,INF,18,32,23,0.244,0.32,0.395,11,86,21,4,NA,NA,3,10,6,4,1,NA,17,2,NA,NA,NA,NA
27,2014,Cornell,167,865,Ivy League,1,1329458,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1329458,"Hall, Matt",Jr,C,4,26,25,0.253,0.286,0.368,8,87,22,7,NA,NA,1,9,3,1,NA,3,7,6,NA,NA,NA,NA
28,2014,Cornell,167,865,Ivy League,1,1439151,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439151,"Winawer, Jordan",So,OF,27,21,15,0.436,0.5,0.545,11,55,24,4,1,NA,NA,6,3,4,NA,NA,7,NA,2,NA,3,NA
29,2014,Cornell,167,865,Ivy League,1,1547005,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1547005,"Wagner, Tommy",Fr,INF,15,19,11,0.171,0.261,0.22,5,41,7,2,NA,NA,NA,4,5,NA,NA,NA,5,NA,1,NA,2,NA
30,2014,Cornell,167,865,Ivy League,1,1546996,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1546996,"Smith, Jamie",Fr,C,11,16,9,0.176,0.263,0.235,3,34,6,2,NA,NA,NA,1,3,1,NA,NA,10,NA,NA,NA,NA,NA
31,2014,Cornell,167,865,Ivy League,1,1324531,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1324531,"Upton, Eric",Jr,P,22,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2014,Cornell,167,865,Ivy League,1,1439149,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439149,"Horton, Matt",So,P,21,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2014,Cornell,167,865,Ivy League,1,1332286,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1332286,"Urbon, Kellen",So,P,13,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2014,Cornell,167,865,Ivy League,1,1546995,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1546995,"Padulo, Frankie",Fr,INF,8,11,3,0.111,0.111,0.167,3,18,2,1,NA,NA,NA,2,NA,NA,NA,NA,4,1,NA,NA,NA,NA
35,2014,Cornell,167,865,Ivy League,1,1439152,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439152,"Byrne, Michael",So,P,28,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,2014,Cornell,167,865,Ivy League,1,1546998,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1546998,"Balestrieri, Paul",Fr,P,20,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,2014,Cornell,167,865,Ivy League,1,1324535,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1324535,"Busto, Nick",Jr,P,32,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2014,Cornell,167,865,Ivy League,1,1439154,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439154,"McGee, Collin",So,C,31,9,5,0.235,0.278,0.235,1,17,4,NA,NA,NA,NA,NA,1,NA,NA,2,3,NA,NA,NA,NA,NA
39,2014,Cornell,167,865,Ivy League,1,1329459,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1329459,"Jones, Brent",Jr,P,35,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2014,Cornell,167,865,Ivy League,1,1215867,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1215867,"Kaufmann, Connor",Sr,P,40,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,2014,Cornell,167,865,Ivy League,1,1439150,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439150,"McCulley, Zach",Sr,P,26,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,2014,Cornell,167,865,Ivy League,1,1215859,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1215859,"Sikorski, Jimmy",Sr,P,16,7,2,0,0.091,0,NA,10,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA
43,2014,Cornell,167,865,Ivy League,1,1547000,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1547000,"Willittes, Tim",Fr,P,29,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2014,Cornell,167,865,Ivy League,1,1547002,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1547002,"Smith, Tiger",Fr,P,39,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2014,Cornell,167,865,Ivy League,1,1324534,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1324534,"Suppa, Roberto",Jr,P,30,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,2014,Cornell,167,865,Ivy League,1,1546994,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1546994,"Soltis, Scott",Fr,P,7,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2014,Cornell,167,865,Ivy League,1,1439156,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439156,"Morris, Dan",Jr,INF,38,4,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,2014,Cornell,167,865,Ivy League,1,1547001,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1547001,"Brewer, Ray",Fr,P,37,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2014,Cornell,167,865,Ivy League,1,1439148,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1439148,"Lowell, Eliot",So,INF,5,2,0,0,0.333,0,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA
50,2014,Cornell,167,865,Ivy League,1,1546999,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=167&stats_player_seq=1546999,"Weston, Jacob",Fr,OF,25,2,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
51,2014,Cornell,167,865,Ivy League,1,NA,NA,Totals,-,-,-,NA,NA,0.25,0.337,0.363,169,NA,313,69,6,454,20,156,128,39,7,17,253,21,17,NA,48,NA
52,2014,Cornell,167,865,Ivy League,1,NA,NA,Opponent Totals,-,-,-,NA,NA,0.257,0.342,0.328,169,NA,317,48,12,404,5,145,117,48,13,30,256,22,7,NA,44,NA
53,2015,Cornell,167,865,Ivy League,1,1547004,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1547004,"Scorza, Spencer",Sr,INF,18,40,40,0.279,0.338,0.381,21,147,41,12,NA,NA,1,25,9,4,NA,NA,15,8,NA,NA,2,NA
54,2015,Cornell,167,865,Ivy League,1,1324528,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1324528,"Tatum, Kevin",Sr,OF,2,40,40,0.302,0.377,0.374,17,139,42,7,NA,NA,1,26,17,1,2,1,27,3,NA,NA,NA,NA
55,2015,Cornell,167,865,Ivy League,1,1547003,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1547003,"Karl, Ryan",Sr,OF,17,40,40,0.224,0.333,0.313,22,134,30,6,NA,NA,2,18,19,4,2,NA,38,2,3,NA,2,NA
56,2015,Cornell,167,865,Ivy League,1,1439156,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1439156,"Morris, Dan",Sr,INF,38,37,35,0.285,0.352,0.392,22,130,37,10,2,NA,NA,19,12,2,1,1,26,5,NA,NA,2,NA
57,2015,Cornell,167,865,Ivy League,1,1546995,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1546995,"Padulo, Frankie",So,INF,8,36,33,0.284,0.34,0.379,13,95,27,7,1,NA,NA,8,6,2,NA,3,16,3,NA,NA,2,NA
58,2015,Cornell,167,865,Ivy League,1,1439151,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1439151,"Winawer, Jordan",Jr,OF,27,33,27,0.184,0.266,0.204,14,98,18,2,NA,NA,NA,6,9,2,NA,1,24,3,NA,NA,2,NA
59,2015,Cornell,167,865,Ivy League,1,1547005,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1547005,"Wagner, Tommy",So,INF,15,28,28,0.308,0.365,0.352,13,91,28,2,1,NA,NA,15,8,2,3,NA,7,4,1,NA,4,NA
60,2015,Cornell,167,865,Ivy League,1,1652396,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652396,"Wickham, Dale",Fr,INF,19,26,17,0.236,0.333,0.255,8,55,13,1,NA,NA,NA,5,8,NA,NA,NA,9,2,NA,NA,NA,NA
61,2015,Cornell,167,865,Ivy League,1,1324529,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1324529,"Whetsel, JD",Sr,OF,6,24,24,0.19,0.333,0.238,14,84,16,4,NA,NA,NA,4,14,4,NA,1,15,1,2,NA,9,NA
62,2015,Cornell,167,865,Ivy League,1,1329458,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1329458,"Hall, Matt",Sr,C,4,22,19,0.212,0.328,0.288,6,52,11,4,NA,NA,NA,3,8,1,NA,1,3,1,NA,NA,NA,NA
63,2015,Cornell,167,865,Ivy League,1,1652397,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652397,"Bitar, Ellis",Fr,C,24,21,18,0.232,0.317,0.321,6,56,13,5,NA,NA,NA,8,6,1,NA,NA,18,NA,1,NA,2,NA
64,2015,Cornell,167,865,Ivy League,1,1439148,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1439148,"Lowell, Eliot",Jr,INF,5,20,12,0.147,0.275,0.176,3,34,5,1,NA,NA,NA,1,6,NA,NA,1,6,4,NA,NA,NA,NA
65,2015,Cornell,167,865,Ivy League,1,1546996,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1546996,"Smith, Jamie",So,C,3,18,11,0.13,0.18,0.261,4,46,6,3,NA,NA,1,5,2,1,1,NA,19,NA,NA,NA,NA,NA
66,2015,Cornell,167,865,Ivy League,1,1546998,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1546998,"Balestrieri, Paul",So,P,20,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2015,Cornell,167,865,Ivy League,1,1652421,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652421,"Le Dorze, Pierre",Fr,OF,40,13,4,0.368,0.5,0.684,5,19,7,1,1,NA,1,4,4,1,NA,NA,6,NA,NA,NA,NA,NA
68,2015,Cornell,167,865,Ivy League,1,1439152,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1439152,"Byrne, Michael",Jr,P,28,12,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2015,Cornell,167,865,Ivy League,1,1324535,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1324535,"Busto, Nick",Sr,P,32,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2015,Cornell,167,865,Ivy League,1,1324531,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1324531,"Upton, Eric",Sr,P,22,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2015,Cornell,167,865,Ivy League,1,1652419,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652419,"Baur, Trey",Fr,INF,35,9,5,0.208,0.269,0.25,1,24,5,1,NA,NA,NA,3,1,1,NA,NA,7,NA,NA,NA,NA,NA
72,2015,Cornell,167,865,Ivy League,1,1332286,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1332286,"Urbon, Kellen",Jr,P,13,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2015,Cornell,167,865,Ivy League,1,1652395,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652395,"Lewis, Justin",Fr,P,16,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,2015,Cornell,167,865,Ivy League,1,1546999,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1546999,"Weston, Jacob",So,OF,25,7,5,0.211,0.211,0.316,NA,19,4,2,NA,NA,NA,2,NA,NA,NA,NA,9,1,NA,NA,NA,NA
75,2015,Cornell,167,865,Ivy League,1,1439154,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1439154,"McGee, Collin",Jr,C,31,6,2,0,0.143,0,NA,6,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,1,NA
76,2015,Cornell,167,865,Ivy League,1,1652420,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652420,"Lannoo, Peter",Fr,P,39,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2015,Cornell,167,865,Ivy League,1,1652418,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652418,"Recto, Eason",Fr,OF,30,6,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
78,2015,Cornell,167,865,Ivy League,1,1324534,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1324534,"Suppa, Roberto",Sr,P,33,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2015,Cornell,167,865,Ivy League,1,1547001,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1547001,"Brewer, Ray",So,P,37,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2015,Cornell,167,865,Ivy League,1,1652392,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1652392,"McCulley, Zach",Sr,P,26,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2015,Cornell,167,865,Ivy League,1,1546997,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1546997,"Veenema, Ryne",So,P,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,2015,Cornell,167,865,Ivy League,1,1439149,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1439149,"Horton, Matt",Jr,P,21,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,2015,Cornell,167,865,Ivy League,1,1546994,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=167&stats_player_seq=1546994,"Soltis, Scott",So,P,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,2015,Cornell,167,865,Ivy League,1,NA,NA,Totals,-,-,-,NA,NA,0.246,0.329,0.324,172,NA,303,68,5,NA,6,153,130,26,9,9,249,37,7,NA,26,NA
85,2015,Cornell,167,865,Ivy League,1,NA,NA,Opponent Totals,-,-,-,NA,NA,0.298,0.367,0.407,239,NA,377,67,8,NA,18,216,107,36,8,20,260,28,20,NA,45,NA
86,2016,Cornell,167,865,Ivy League,1,1652396,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=167&stats_player_seq=1652396,"Wickham, Dale",So,OF,19,38,38,0.29,0.351,0.507,24,138,40,9,3,NA,5,21,10,3,NA,2,20,4,2,NA,5,NA
87,2016,Cornell,167,865,Ivy League,1,1779087,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=167&stats_player_seq=1779087,"Price, C.J.",Jr,C,30,37,37,0.233,0.371,0.328,17,116,27,NA,1,NA,3,9,17,9,1,2,20,3,2,NA,1,NA
88,2016,Cornell,167,865,Ivy League,1,1779086,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=167&stats_player_seq=1779086,"Rutherford, Cole",Jr,1B,36,37,37,0.276,0.359,0.512,15,127,35,8,2,NA,6,26,14,3,1,1,24,2,NA,NA,1,NA
89,2016,Cornell,167,865,Ivy League,1,1652397,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=167&stats_player_seq=1652397,"Bitar, Ellis",So,C,2,36,36,0.288,0.352,0.386,15,132,38,5,1,NA,2,12,4,9,NA,1,29,2,2,NA,9,NA
90,2016,Cornell,167,865,Ivy League,1,1546995,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=167&stats_player_seq=1546995,"Padulo, Frankie",Jr,INF,8,36,34,0.192,0.292,0.267,19,120,23,6,NA,NA,1,11,14,3,NA,1,20,5,1,NA,1,NA
91,2016,Cornell,167,865,Ivy League,1,1439151,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=167&stats_player_seq=1439151,"Winawer, Jordan",Sr,OF,27,33,31,0.2,0.282,0.274,12,95,19,2,1,NA,1,6,10,2,3,4,19,3,1,NA,4,NA
